,Author Name,Review Date,Reviewer Ratings,Review Body,Developer Reply,Review Likes
837,PONE ZOE,2017年10月8日,5, 人親切 準時 食物好吃,有無科技2017年10月16日Dear PONE ZOE，謝謝您的讚美，小編立馬將您的讚美貼給騎士，讓他們開心一下~(๑´ڡ`๑),0
838,Google 使用者,2017年10月10日,4, 希望再多增加一些店家,有無科技2017年10月16日合作的店家我們會努力努力再努力的與店家洽談◕‿◕也歡迎您推薦店家給我們喔~,0
839,張心怡,2017年10月15日,5, 外送服務員都很親切，服務好又快速，推薦,有無科技2017年10月16日Dear張心怡，很開心您喜歡我們騎士的服務態度，他們一定會很開心您對他們的肯定ヽ(^o^)丿,0
840,陳依柔,2017年10月16日,5, 獨居在家工作不能沒有它！,,0
841,張貴德,2017年10月24日,5, 非常方便的送餐軟體,"有無科技2017年10月30日Dear 貴德，

太棒了ξ( ✿＞◡❛)
軟體深得你心(ゝ∀･)
服務得你歡心(ゝ∀･)b",0
842,張雪貞,2017年10月15日,5, 方便且快速價錢優,有無科技2017年10月16日Dear 張雪貞，很開心能得到您的支持與肯定(*^_^*),0
843,陳俐利,2017年10月15日,5, 方便易操作，且合作店家很多,有無科技2017年10月16日Dear Joy Yeh，很開心能得到您的青睞 ヽ(^o^)丿，您的支持對我們是莫大的肯定,0
844,謝小谷,2017年10月14日,5, 訂了幾次服務都很好~而且風雨無阻,有無科技2017年10月16日Dear 謝小谷，很開心能得到您的青睞 (•ө•)♡小編會告訴辛苦且風雨無阻的騎士們，讓他們開心一下(/◕ヮ◕)/,0
845,曾永政,2017年10月24日,5, 服務品質很棒！,"有無科技2017年10月30日Dear 永政，

WoW｡:.ﾟヽ(*´∀`)ﾉﾟ.:｡
快大聲說說看有多棒σ`∀´)σ",0
846,Hunter Ryan,2017年10月15日,5, 目前尚無碰到問題,有無科技2017年10月16日dear Hunter Ryan，如有遇到任何問題歡迎您告訴我們喔~,0
847,楊小八,2017年10月10日,5, 不錯用的好東西,有無科技2017年10月16日Dear 楊小八，很開心能得到您的青睞٩(♡ε♡ )۶,0
848,shiauchi shiu,2017年10月8日,5, 問題有改善，服務態度很好,有無科技2017年10月16日Dear shiauchi shiu，感謝您願意再給我們改善的機會，也感謝您的支持與肯定喔ヽ(^o^)丿,3
849,劉星辰,2017年10月14日,5, 很讚的app,有無科技2017年10月16日Dear 劉星辰，感謝您的支持喔~~~(๑˃̵ᴗ˂̵)ﻭ,0
850,金燦秋,2017年10月19日,5, 很方便的app,有無科技2017年10月23日Dear 金燦秋，感謝您的支持喔~~~(๑˃̵ᴗ˂̵)ﻭ,0
851,Sharon吳,2017年10月8日,5, 方便、服務好,有無科技2017年10月16日Dear 吳 Sharon，很開心能得到您的青睞 (•ө•)♡感謝您的支持與肯定喔ヽ(^o^)丿,0
852,陳怡伶,2017年10月15日,5, 方便，有禮貌,有無科技2017年10月16日Dear 陳怡伶，感謝您的支持喔~~~(๑˃̵ᴗ˂̵)ﻭ,0
853,楊宜樺,2017年10月9日,5, 方便，免運,有無科技2017年10月16日Dear 楊宜樺，感謝您的支持喔~~~(๑˃̵ᴗ˂̵)ﻭ,0
854,Eva WU,2017年10月18日,4, 很快速，又方便!謝謝～,有無科技2017年10月23日Dear Eva WU，很開心能得到您的青睞 (•ө•)♡感謝您的支持與肯定喔♪♫*•♪,0
855,Yueh-Ping Yang,2017年10月5日,5, 方便實用,有無科技2017年10月16日Dear Yueh-Ping Yang，小編在此感謝您的支持與肯定喔♪♫*•♪,0
856,聯合實況小兔,2017年10月7日,5, 服務好,有無科技2017年10月16日Dear 聯合實況小兔，很開心能得到您的青睞٩(♡ε♡ )۶,0
857,小融,2017年10月7日,5, 非常方便,有無科技2017年10月16日Dear 曾小融，感謝您的支持喔~~~(๑˃̵ᴗ˂̵)ﻭ,0
858,Google 使用者,2017年10月15日,4, 很方便,有無科技2017年10月16日Dear ，很開心能得到您的青睞٩(♡ε♡ )۶,0
859,fiona chen,2017年10月14日,5, 方便 實用,有無科技2017年10月16日Dear fiona chen ，很開心能得到您的青睞٩(♡ε♡ )۶,0
860,Yuting Huang,2017年10月3日,5, 方便好用,有無科技2017年10月16日Dear Yuting Huang，很開心能得到您的青睞 (•ө•)♡感謝您的支持與肯定喔♪♫*•♪,0
861,Kevin Yang,2017年10月8日,5, 優惠👍,有無科技2017年10月16日Dear Kevin Yang，小編也很喜歡我們的優惠ლ(´ڡ`ლ)ლ(´ڡ`ლ)ლ(´ڡ`ლ),0
862,Roy Lee,2017年10月17日,5, 很喜歡這個app，永和滿百免運真的超實用！ 另外我想建議就是點菜的時候除了原本就有的餐點備註以外，希望可多個讓我們自己更改金額的功能(最低當然是原價，往上增加用而已)。 比如我今天吃叉燒飯85元我想要多花個10～30元肉加量，雖然我想在備註說明但是app點餐沒有這個功能可以讓我更改金額成為95～115元，有點可惜。畢竟這去餐廳點餐是可以的，但app沒這功能無法，我用過Ubereats跟Honestbee一樣沒有這種功能，知道你們都會回覆所以希望可以做到這件事情。 如果店家看到最後金額跟使用者要求不符的話也可以馬上取消退單，我覺得是蠻可以嘗試的功能新增。,有無科技2017年10月23日Dear Roy Lee，感謝您這麼喜歡我們家的app，關於您提及的功能建議，我將會轉給相關人員，請他們進行評估喔(๑˃̵ᴗ˂̵)ﻭ，因為是關於金額的部分，所以我們會用謹慎的態度去面對他的~ 感謝您的建議喔(/◕ヮ◕)/,0
863,sun lu,2017年10月12日,5, 準時,有無科技2017年10月16日Dear sun lu，準時是我們必須做到的阿(*^_^*)，感謝您的肯定喔~,0
864,顏蘭驊,2017年10月14日,5, Good,有無科技2017年10月16日dear 顏蘭驊，感謝您的喜愛ლ(´ڡ`ლ)ლ(´ڡ`ლ)ლ(´ڡ`ლ,0
865,R ich,2017年9月30日,4, 雖然送錯餐覺得很誇張.跟店家取件的時候不是應該核對一下？！ 不過在馬上跟客服反應後.態度非常積極.馬上聯繫店家跟騎士.在最短的時間把正確的餐點送來. 這個態度值得肯定.希望你們繼續加油👍👍👍,有無科技2017年10月2日Dea Rich，送錯餐點我們很抱歉，針對這一點我們會在進行內部的溝通與檢討，也感謝您肯定我們的服務態度喔◕‿◕,2
866,Kite Lin,2017年9月20日,5, 和Line客服連絡後，當天就將退款送到，後續服務很好，謝謝！  －－－－－－－－－ 第一次使用店家就作錯餐點，說要退該份餐點費用（送過來）結果都到隔天了被放鳥，很差的體驗！,"有無科技2017年9月25日Dear Kite，

本來就該還您款項(`・ω・´)
謝謝您願意給予還款的機會(╯✧∇✧)╯
若有任何問題，請敲敲Line@客服，將會盡速為您服務唷(੭ु´ ᐜ `)੭ु⁾⁾",4
867,Google 使用者,2017年8月29日,5, 流程簡單迅速，有各種優惠，好用到都不想走出去吃飯了！ ps.loading動畫滿漂亮的,"有無科技2017年9月4日Darling,

Come on，當然要簡單迅速好操作呀，科技始於人性嘛(΄◞ิ౪◟ิ‵)
你也覺得動畫很漂釀，小編也這樣覺得(✪ω✪)
偷偷說我們家UI設計師帥帥der

在我們FB粉絲團就可以偷窺他囉，趕快來粉絲團猜猜是哪位(≖＿≖)✧

FB粉絲團→https://www.facebook.com/comtoyowoo",6
868,周宏儒,2017年8月29日,5, 可以訂的店家超多,"有無科技2017年9月4日Dear 宏儒，

我們平台的店家真的超級多的耶( ￣ 3￣)y▂ξ
若有你必吃的店家，我們還沒follow到，求求你快點跟小編說，讓小編偷偷收藏一下♥(´∀` )人

粉絲專用頻道→Line@，請搜尋：有無快送",7
869,米兒Chen,2017年8月31日,5, 操作簡單~運送非常快速，我很喜歡❤,"有無科技2017年9月4日Dear 米兒，

σ`∀´)σ It's wonderful!
操作真的很簡便，偷偷說我們揪團功能更人性化了，快快試玩看看唷♥

若有任何建議，請不吝提出唷。
粉絲專用頻道→Line@，請搜尋：有無快送",3
870,黃幸慧,2017年9月10日,5, 有無外送可以增加三重地區和蘆洲地區嗎？,"有無科技2017年9月11日Dear 幸慧，

我們9/15就會到永和囉♥(´∀` )人
怎麼可能擴展永和卻沒有三重蘆洲的道理(｡◕∀◕｡)
相信三重蘆洲地區一定是指日可待(✪ω✪)

到時候一定要鋪紅地毯，隆重歡迎有無快送進場三重蘆洲喔ξ( ✿＞◡❛)",1
871,葉力瑄,2017年9月29日,4, 建議新增今日是否應營業的篩選,有無科技2017年10月2日Dear 葉力瑄，感謝您的建議喔~~ 目前無營業的店家我們會將他的排序往後，而您的建議小編會並告知給相關人員喔～～,1
872,黃信絃,2017年11月6日,1," 等很久,新莊泰山總是不在外送範圍内,失望","有無科技2017年11月6日Dear 信絃，

新莊輔大地區已經開始配送了ε٩(๑&gt; ₃ &lt;)۶з
你那不在範圍內嗎(✺ω✺)
快到line@私訊小編你地址，小編為你測試看看(✧≖‿ゝ≖)
我們有美食探索功能可以免費打電話訂餐訂餐( ～'ω')～
沒有限制區域唷( ◕‿‿◕ )
快點玩看看ᕕ ( ᐛ ) ᕗ

line@請搜尋，有無快送",0
873,黑澤栞,2017年10月10日,5, 超級好用!!!,有無科技2017年10月16日Dear 詩織黑澤，很開心能得到您的青睞 (•ө•)♡感謝您的支持與肯定喔ヽ(^o^)丿,0
874,王小茹,2017年10月12日,5, 非常好用,有無科技2017年10月16日Dear Kevin Yang，感謝您的喜愛ლ(´ڡ`ლ)ლ(´ڡ`ლ)ლ(´ڡ`ლ),0
875,Angela,2017年9月18日,1, 高雄沒,"有無科技2017年9月25日Dear Angela ,

怎麼可能錯過高雄(✪ω✪)
小編每個月都會去逛高雄耶( ^ω^)
偷偷跟你說，就快囉，公司已經在規劃中σ`∀´)σ
快鋪紅地毯歡迎有無快送進場呀｡:.ﾟヽ(*´∀`)ﾉﾟ.:｡

鎖定最新消息，請追蹤有無快送FB，https://www.facebook.com/comtoyowoo/",0
876,Hihi Yu,2017年8月25日,4, 我想說終於有辦法能解決帶小孩不方便出去買東西的方法 結果...沒有服務我住的地區😂😂,"有無科技2017年8月28日Σ(ﾟдﾟ)
怎麼可以沒有幫偉大的媽媽服務，來來來，快跟小編說您住哪兒，
小編立即告知公司，請公司盡速規劃服務!

請搜尋line@，有無快送，加入粉絲專屬頻道，跟小編說說，小編等你唷♥(´∀` )人",2
877,傳偉曾,2017年8月20日,3, 之前訂購餐點包裝袋裡有蟑螂，不確定是店家還是騎士放在不乾淨的地方爬進去的,"有無科技2017年8月21日哈囉 親愛的傳偉您好，

OMG(((ﾟДﾟ;)))竟然讓您收到髒東西，小編超級害怕蟑螂，若讓小編收到一定會超怒(-`ェ´-╬)
這邊跟您說明，騎士至餐廳取餐後將會立即直奔用戶配送指定地點，不會再拎著食物到處跑，所以比較不會有機會放在不乾淨的地方，請您相信小編!

可否請您加入我們的粉絲Line@，讓我們會此可怕經驗為您收收驚!
也讓我們知道是哪間餐廳的食物，好讓我們跟店家溝通衛生一事。

若餐點有任何問題，請於粉絲Line@提供照片，立即與我們聯繫，我們將立即為您處理唷!
Line@，請搜尋:有無快送。",0
878,郭漢楀,2017年8月20日,1, 又不是每個地方都可以外送，我家就沒有啊！,"有無科技2017年8月21日哈囉 親愛的漢楀 您好，

請問您住哪裡呀?偷偷告訴小編，小編來問問為何還沒開始服務您居住的地方，怎麼可以這樣呢?!
我們的目標是要服務全台灣，目前都在規劃中唷!
偷偷跟您八卦一下，據小道消息，今年八月底會開啟中永和地區服務唷!",1
879,Addie Huang,2017年8月18日,1, 我用我個人的帳號幫公司同事們訂餐，8月17日凌晨我把訂單送出並有備註盡量中午12點以前將餐點送到目的地，10點34分打電話跟我說店家中午12點零五分才會出餐，我有確認是否會直接送來我公司還是會再去送別的地方，你們跟我承諾會直接送來，我想遲到就算了，外送很辛苦，我們還可以等，我也同意你們的遲到。中午12點17分我一直等不到餐點，正要回撥的時候你們打來說，店家漏掉我的單，現在做，還要再等半個小時，問我要不要取消 還是要繼續等半個小時，我聽了真的覺得你們很扯，遲到我可以體諒，明明有打電話跟我確認出餐時間，搞到最後我的單被漏了，少少的200百300百就算了，我1040元的訂單，我同事們餓肚子都在等你們…完整評論我用我個人的帳號幫公司同事們訂餐，8月17日凌晨我把訂單送出並有備註盡量中午12點以前將餐點送到目的地，10點34分打電話跟我說店家中午12點零五分才會出餐，我有確認是否會直接送來我公司還是會再去送別的地方，你們跟我承諾會直接送來，我想遲到就算了，外送很辛苦，我們還可以等，我也同意你們的遲到。中午12點17分我一直等不到餐點，正要回撥的時候你們打來說，店家漏掉我的單，現在做，還要再等半個小時，問我要不要取消 還是要繼續等半個小時，我聽了真的覺得你們很扯，遲到我可以體諒，明明有打電話跟我確認出餐時間，搞到最後我的單被漏了，少少的200百300百就算了，我1040元的訂單，我同事們餓肚子都在等你們送餐點，這已經不是取消就好這麼簡單，你們讓我對我的同事很抱歉，我們都對你們整個流程感到很生氣，如果你們辦不到的單，拜託不要接，也請早點告訴我 你們辦不到，而不是到了最後才告訴我：要取消這個單。這整件事情，我不管是誰出了錯，希望你們針對此事件能夠大大的檢討一下，這樣的事情不要再發生別人的身上。,"有無科技2017年8月21日Dear Addie，
真得非常抱歉，提供這種讓人吐血的服務給您，小編真的也為您氣到冒煙(`д´)
小編可以理解並且體會您的心情，幫同事們一同訂餐，滿心期待午餐送到指定地址，卻因任何因素被取消的感受，真得讓人非常生氣ヽ(#`Д´)ﾉ
經小編查詢您訂單，確認狀況，有無10:35致電與店家下訂餐點，因您的餐點數量比較多，店家需要至12:05才能完成餐點，待騎士至店家要取餐，發現店家漏掉您的餐了。
對於該案，我們感到非常的震驚，也對您非常的抱歉，無論是店家或是騎士責任，有無絕對會負起應負的責任，對於客服也會再給予教育，真得非常抱歉，公司已請專人與您聯繫，提供彌補優惠方式，希望可以得到您的諒解。

另外，若有任何訂單上的問題，麻煩請至粉絲line@，將立即為您處理唷!
Line@，請搜尋有無快送。",2
880,Kai Wu,2017年8月16日,3, 希望外送人員能加強素養,"有無科技2017年8月21日Dear Kai，

請問怎麼了嗎?哪個外送騎士讓您不愉悅，快跟小編說，小編馬上去當抓耙子，最討厭感受不好的服務了!
快快加入line@，偷偷告訴小編，提供小編您的訂單編號，小編立即為您出口氣!

Line@，請搜尋有無快送",0
881,christine H,2017年8月23日,3, 新店安坑沒送,"有無科技2017年8月28日(☉д⊙)(☉д⊙)(☉д⊙)
小編好開心，有安坑的用戶來點名耶!
小編立即轉知公司，請公司規劃安坑服務計畫。
敬請 期待唷!",0
882,潘美,2017年9月5日,5, 很棒 很方便,"有無科技2017年9月11日Dear 美，

小編內心好澎湃，得到您滿滿五顆星的讚美｡:.ﾟヽ(*´∀`)ﾉﾟ.:｡

YA!YA!YAヾ(●゜▽゜●)♡你也覺得棒棒很方便，記得跟好朋友說說這美好的APP唷♥",1
883,mama Chang,2017年8月16日,1, 很難用,"有無科技2017年8月21日Dear MaMa,

您覺得很難用，小編好難過，請問是APP的操作還是配送的服務，讓您覺得不好用呢?
拜託您，加入line@，偷偷告訴小編，小編會用大聲公跟公司說，某某愛護者表示很難用!
小編絕對不會出賣你的，相信我，打勾勾!!

Line@，請搜尋有無快送",1
884,周士翔,2017年8月14日,5, 真心覺得你們比foodpanxx還好用，加油！,"有無科技2017年8月21日親愛的士翔 您好，

好港動，您讓小編一把鼻涕一把眼淚｡ﾟ(ﾟ´ω`ﾟ)ﾟ｡
沒日沒夜的衝衝衝，終於獲得您的認同(ﾉ&gt;ω&lt;)ﾉ

若有任何需要改進的地方，敬請不吝提出唷!
謝謝您",1
885,Ray Shiu,2017年8月15日,1, 土城板橋都沒送？,"有無科技2017年8月21日Dear Ray，

(╥﹏╥)(╥﹏╥)(╥﹏╥)(╥﹏╥)(╥﹏╥)
小編也很難過，板橋土城尚未開放服務!
會天天去問公司，什麼時候才會全面服務親愛的親北市地區!

根據小編的咬耳朵消息，預計八月底會先開啟中永和服務唷，新北市其他地區也密切規劃中囉!
敬請期待唷!",1
